city,state,lat,lon
Woxall,PA,40.310556,-75.449167
Wrightsville,PA,39.996559,-76.526971
Wyalusing,PA,41.701499,-76.275433
Wyano,PA,40.197222,-79.6975
Wycombe,PA,40.282222,-75.019167
Wyncote,PA,40.086673,-75.152417
Wynnewood,PA,40.0,-75.275984
Wyoming,PA,41.319713,-75.854071
Wysox,PA,41.782621,-76.383397
Yatesboro,PA,40.8,-79.334444
Yeagertown,PA,40.643558,-77.568823
York,PA,39.963539,-76.726887
York Haven,PA,40.122154,-76.773725
York New Salem,PA,39.903056,-76.789167
York Springs,PA,40.00839,-77.106136
Youngstown,PA,40.279722,-79.365833
Youngsville,PA,41.853654,-79.318708
Youngwood,PA,40.239482,-79.582291
Yukon,PA,40.215529,-79.684941
Zelienople,PA,40.73136,-80.128564
Zieglerville,PA,40.281673,-75.485462
Zion Grove,PA,40.937152,-76.231032
Zionhill,PA,40.484167,-75.394167
Zionsville,PA,40.473425,-75.526146
Zullinger,PA,39.77,-77.63
Adjuntas,PR,18.1788,-66.7516
Aguada,PR,18.381389,-67.188611
Aguadilla,PR,18.4554,-67.1308
Aguas Buenas,PR,18.258333,-66.105
Aguirre,PR,18.25,-66.103056
Aibonito,PR,18.141667,-66.265
Anasco,PR,18.284722,-67.14
Angeles,PR,18.286944,-66.799722
Arecibo,PR,18.4389,-66.6924
Arroyo,PR,17.963333,-66.063333
Bajadero,PR,18.428611,-66.683611
Barceloneta,PR,18.4525,-66.538889
Barranquitas,PR,18.188333,-66.308333
Bayamon,PR,18.3406,-66.1663
Boqueron,PR,18.028889,-67.169444
Cabo Rojo,PR,18.083611,-67.148889
Caguas,PR,18.2297,-66.0458
Camuy,PR,18.485833,-66.845278
Canovanas,PR,18.379722,-65.906667
Carolina,PR,18.4353,-66.0143
Castaner,PR,18.2165,-66.8681
Catano,PR,18.4375,-66.141
Cayey,PR,18.1134,-66.1521
Ceiba,PR,18.2531,-65.656
Ciales,PR,18.338056,-66.469167
Cidra,PR,18.176667,-66.161667
Coamo,PR,18.081944,-66.358333
Comerio,PR,18.218333,-66.225
Corozal,PR,18.343056,-66.317222
Coto Laurel,PR,18.0545,-66.5625
Culebra,PR,18.305,-65.301389
Dorado,PR,18.464444,-66.270278
Ensenada,PR,17.968333,-66.933333
Fajardo,PR,18.330278,-65.657222
Florida,PR,18.364444,-66.561667
Fort Buchanan,PR,18.46,-66.11
Garrochales,PR,18.459722,-66.611389
Guanica,PR,17.973611,-66.908333
Guayama,PR,17.9856,-66.1307
Guayanilla,PR,18.02,-66.79
Guaynabo,PR,18.4326,-66.1173
Gurabo,PR,18.255,-65.9775
Hatillo,PR,18.488333,-66.825833
Hormigueros,PR,18.14,-67.128333
Humacao,PR,18.1415,-65.8216
Isabela,PR,18.496667,-67.026389
Jayuya,PR,18.220556,-66.591944
Juana Diaz,PR,18.054444,-66.506944
Juncos,PR,18.229444,-65.921389
La Plata,PR,18.156389,-66.233333
Lajas,PR,18.05,-67.061667
Lares,PR,18.296667,-66.8775
Las Marias,PR,18.295278,-67.146667
Las Piedras,PR,18.183333,-65.863333
Loiza,PR,18.433333,-65.880556
Luquillo,PR,18.374444,-65.716944
Manati,PR,18.425833,-66.471667
Maricao,PR,18.182778,-66.980278
Maunabo,PR,18.009167,-65.899722
Mayaguez,PR,18.2011,-67.1172
Mercedita,PR,18.0052,-66.5602
Moca,PR,18.395,-67.163333
Morovis,PR,18.327778,-66.406944
Naguabo,PR,18.213333,-65.736667
Naranjito,PR,18.301667,-66.246667
Orocovis,PR,18.228889,-66.391389
Palmer,PR,18.3725,-65.774444
Patillas,PR,18.008333,-66.013333
Penuelas,PR,18.058333,-66.721944
Ponce,PR,18.015556,-66.58
Puerto Real,PR,18.079167,-67.185556
Punta Santiago,PR,18.168333,-65.748611
Quebradillas,PR,18.475833,-66.938889
Rincon,PR,18.34,-67.25
Rio Blanco,PR,18.220278,-65.788889
Rio Grande,PR,18.379444,-65.838889
Roosevelt Roads,PR,18.2674,-65.6483
Rosario,PR,18.163333,-67.081667
Sabana Grande,PR,18.079722,-66.960833
Sabana Hoyos,PR,18.435833,-66.614167
Sabana Seca,PR,18.428889,-66.185
Saint Just,PR,18.37,-66.012222
Salinas,PR,17.979444,-66.298333
San Antonio,PR,18.4475,-66.298056
San German,PR,18.083611,-67.045278
San Juan,PR,18.4652,-66.1071
San Lorenzo,PR,18.191389,-65.961389
San Sebastian,PR,18.338611,-66.990556
Santa Isabel,PR,17.968056,-66.405278
Toa Alta,PR,18.3664,-66.2333
Toa Baja,PR,18.451944,-66.181944
Trujillo Alto,PR,18.344,-66.0053
Utuado,PR,18.2675,-66.700833
Vega Alta,PR,18.414167,-66.331667
Vega Baja,PR,18.4385,-66.3983
Vieques,PR,18.426389,-65.835556
Villalba,PR,18.129167,-66.4925
Yabucoa,PR,18.0525,-65.879722
Yauco,PR,18.036944,-66.850278
Adamsville,RI,41.554444,-71.131667
Albion,RI,41.951111,-71.455
Ashaway,RI,41.423054,-71.783745
Barrington,RI,41.744334,-71.317497
Block Island,RI,41.171546,-71.574825
Bradford,RI,41.411448,-71.746453
Bristol,RI,41.68247,-71.267558
Carolina,RI,41.46941,-71.650279
Central Falls,RI,41.888263,-71.394527
Charlestown,RI,41.400749,-71.661455
Chepachet,RI,41.91549,-71.679483
Clayville,RI,41.777762,-71.670589
Coventry,RI,41.69143,-71.576794
Cranston,RI,41.776572,-71.438331
Cumberland,RI,41.948352,-71.415419
East Greenwich,RI,41.649777,-71.474009
East Providence,RI,41.813777,-71.368785
Exeter,RI,41.574031,-71.607626
Fiskeville,RI,41.734167,-71.548611
Forestdale,RI,41.945833,-71.700278
Foster,RI,41.781455,-71.718748
Glendale,RI,41.976111,-71.633056
Greene,RI,41.706151,-71.735607
Greenville,RI,41.873409,-71.556923
Harmony,RI,41.887778,-71.597222
Harrisville,RI,41.976379,-71.653405
Hope,RI,41.751603,-71.561225
Hope Valley,RI,41.506974,-71.734862
Hopkinton,RI,41.461111,-71.778056
Jamestown,RI,41.516405,-71.376108
Johnston,RI,41.826431,-71.497646
Kenyon,RI,41.477694,-71.683992
Kingston,RI,41.480295,-71.529239
Lincoln,RI,41.908906,-71.434777
Little Compton,RI,41.52204,-71.161215
Manville,RI,41.96888,-71.474113
Mapleville,RI,41.948056,-71.649167
Middletown,RI,41.545556,-71.291944
Narragansett,RI,41.435313,-71.46164
Newport,RI,41.504502,-71.30348
North Kingstown,RI,41.589426,-71.462494
North Providence,RI,41.853412,-71.474058
North Scituate,RI,41.8439,-71.624187
North Smithfield,RI,41.966667,-71.55
Oakland,RI,41.963637,-71.642925
Pascoag,RI,41.962728,-71.709866
Pawtucket,RI,41.872873,-71.390713
Peace Dale,RI,41.45157,-71.500057
Portsmouth,RI,41.594397,-71.252018
Providence,RI,41.8255,-71.4114
Prudence Island,RI,41.613606,-71.311827
Riverside,RI,41.772313,-71.354244
Rockville,RI,41.519722,-71.761667
Rumford,RI,41.842472,-71.355938
Saunderstown,RI,41.510528,-71.442693
Shannock,RI,41.448333,-71.637222
Slatersville,RI,42.001478,-71.5682
Slocum,RI,41.521237,-71.537169
Smithfield,RI,41.896382,-71.520666
Tiverton,RI,41.633839,-71.180823
Wakefield,RI,41.430195,-71.525138
Warren,RI,41.725618,-71.270165
Warwick,RI,41.702601,-71.447591
West Greenwich,RI,41.639977,-71.643549
West Kingston,RI,41.506716,-71.599076
West Warwick,RI,41.700433,-71.518349
Westerly,RI,41.369128,-71.812643
Wood River Junction,RI,41.453771,-71.709512
Woonsocket,RI,41.99948,-71.513683
Wyoming,RI,41.523362,-71.683973
Abbeville,SC,34.18186,-82.378452
Adams Run,SC,32.749318,-80.368197
Aiken,SC,33.553024,-81.719429
Alcolu,SC,33.768402,-80.178782
Allendale,SC,33.007676,-81.320254
Anderson,SC,34.526051,-82.630436
Andrews,SC,33.452525,-79.560438
Arcadia,SC,34.958056,-81.990833
Awendaw,SC,32.951475,-79.686075
Aynor,SC,33.982271,-79.17773
Ballentine,SC,34.124167,-81.2375
Bamberg,SC,33.277915,-81.017744
Barnwell,SC,33.233492,-81.35231
Batesburg,SC,33.938595,-81.548988
Bath,SC,33.504444,-81.869167
Beaufort,SC,32.4335,-80.6728
Beech Island,SC,33.427222,-81.891111
Belton,SC,34.508715,-82.510106
Bennettsville,SC,34.625501,-79.689826
Bethera,SC,33.201389,-79.788333
Bethune,SC,34.42012,-80.366206
Bishopville,SC,34.224101,-80.274988
Blacksburg,SC,35.115047,-81.508004
Blackstock,SC,34.577876,-81.124857
Blackville,SC,33.364476,-81.271844
Blair,SC,34.496668,-81.345945
Blenheim,SC,34.502033,-79.659422
Bluffton,SC,32.251275,-80.872079
Blythewood,SC,34.191112,-80.975756
Boiling Springs,SC,35.0342,-81.9775
Bonneau,SC,33.297332,-79.92164
Bowling Green,SC,35.149722,-81.2125
Bowman,SC,33.347466,-80.670868
Bradley,SC,34.032587,-82.202723
Branchville,SC,33.262802,-80.805931
Brunson,SC,32.941297,-81.180719
Buffalo,SC,34.724703,-81.682576
Cades,SC,33.812017,-79.817567
Calhoun Falls,SC,34.099912,-82.580544
Camden,SC,34.269636,-80.590997
Cameron,SC,33.557789,-80.646605
Campobello,SC,35.108003,-82.140343
Canadys,SC,33.056667,-80.62
Carlisle,SC,34.614332,-81.509105
Cassatt,SC,34.342414,-80.499993
Catawba,SC,34.850712,-80.934154
Cayce,SC,33.962567,-81.067084
Centenary,SC,34.030833,-79.355833
Central,SC,34.74007,-82.794727
Chapin,SC,34.131158,-81.33182
Chappells,SC,34.235834,-81.835253
Charleston,SC,32.962223,-79.86533
Charleston Afb,SC,32.895816,-80.067687
Cheraw,SC,34.686275,-79.917414
Chesnee,SC,35.115398,-81.867827
Chester,SC,34.714897,-81.21856
Chesterfield,SC,34.727834,-80.09577
Clarks Hill,SC,33.65052,-82.14875
Clearwater,SC,33.496667,-81.892222
Clemson,SC,34.683061,-82.825003
Cleveland,SC,35.06537,-82.609256
Clifton,SC,34.979444,-81.818056
Clinton,SC,34.470692,-81.87717
Clio,SC,34.58052,-79.545255
Clover,SC,35.110728,-81.186358
Columbia,SC,34.072613,-81.179617
Conestee,SC,34.768056,-82.35
Converse,SC,34.991944,-81.835
Conway,SC,33.873066,-79.055712
Coosawhatchie,SC,32.483056,-80.983056
Cope,SC,33.372555,-80.963111
Cordesville,SC,33.162127,-79.920492
Cordova,SC,33.42753,-80.885719
Cottageville,SC,32.961171,-80.479414
Coward,SC,33.990514,-79.751523
Cowpens,SC,35.038979,-81.822019
Crocketville,SC,32.916389,-81.0775
Cross,SC,33.336373,-80.185901
Cross Anchor,SC,34.642778,-81.858056
Cross Hill,SC,34.269274,-81.984278
Dale,SC,32.556389,-80.69
Dalzell,SC,34.014412,-80.466533
Darlington,SC,34.300294,-79.873221
Daufuskie Island,SC,32.104167,-80.885556
Davis Station,SC,33.6025,-80.264722
Denmark,SC,33.320925,-81.14072
Dillon,SC,34.414553,-79.377015
Donalds,SC,34.399772,-82.366616
Dorchester,SC,33.124688,-80.403398
Drayton,SC,34.967778,-81.906667
Due West,SC,34.334425,-82.400164
Duncan,SC,34.917645,-82.125821
Early Branch,SC,32.628893,-81.030011
Easley,SC,34.829031,-82.579552
Eastover,SC,33.915274,-80.699647
Edgefield,SC,33.805553,-81.96602
Edgemoor,SC,34.797006,-80.989095
Edisto Island,SC,32.548572,-80.30701
Effingham,SC,34.094571,-79.791822
Ehrhardt,SC,33.104436,-81.022137
Elgin,SC,34.161963,-80.811292
Elko,SC,33.380278,-81.379722
Elliott,SC,34.117149,-80.175441
Elloree,SC,33.490608,-80.56784
Enoree,SC,34.670952,-81.92373
Estill,SC,32.737514,-81.217768
Eutawville,SC,33.392189,-80.319983
Fair Play,SC,34.577548,-82.999874
Fairfax,SC,32.951455,-81.25864
Fairforest,SC,34.956389,-82.010278
Fingerville,SC,35.133889,-82.006667
Florence,SC,34.18375,-79.772786
Folly Beach,SC,32.655,-79.940556
Fork,SC,34.28733,-79.250063
Fort Lawn,SC,34.70064,-80.909175
Fort Mill,SC,35.0073697,-80.9450759
Fountain Inn,SC,34.653334,-82.264593
Furman,SC,32.681389,-81.188333
Gable,SC,33.840989,-80.081377
Gadsden,SC,33.845461,-80.753199
Gaffney,SC,35.061508,-81.649061
Galivants Ferry,SC,34.123801,-79.105915
Garnett,SC,32.600666,-81.239629
Gaston,SC,33.833712,-81.117395
Georgetown,SC,33.430776,-79.323459
Gifford,SC,32.859444,-81.239167
Gilbert,SC,33.95805,-81.39136
Glendale,SC,34.944722,-81.837778
Gloverville,SC,33.525833,-81.830278
Goose Creek,SC,32.988699,-80.019948
Gramling,SC,35.076667,-82.132778
Graniteville,SC,33.563016,-81.814686
Gray Court,SC,34.580984,-82.157035
Great Falls,SC,34.57053,-80.913263
Greeleyville,SC,33.59664,-79.98022
Green Pond,SC,32.662827,-80.528035
Green Sea,SC,34.205105,-79.051613
Greenville,SC,34.847165,-82.406049
Greenwood,SC,34.175802,-82.156211
Greer,SC,34.8968,-82.267442
Gresham,SC,33.906941,-79.356426
Grover,SC,33.105,-80.595
Hamer,SC,34.484556,-79.377871
Hampton,SC,32.87288,-81.097333
Hardeeville,SC,32.263512,-81.066865
Harleyville,SC,33.220511,-80.450094
Hartsville,SC,34.375616,-80.084237
Heath Springs,SC,34.602422,-80.71031
Hemingway,SC,33.741887,-79.448895
Hickory Grove,SC,34.970833,-81.430599
Hilda,SC,33.273333,-81.247222
Hilton Head Island,SC,32.1632,-80.7533
Hodges,SC,34.288167,-82.214225
Holly Hill,SC,33.327586,-80.402393
Hollywood,SC,32.722306,-80.259566
Honea Path,SC,34.441723,-82.425471
Hopkins,SC,33.934868,-80.844906
Horatio,SC,34.021111,-80.566111
Huger,SC,33.018436,-79.807254
Inman,SC,35.052795,-82.054013
Irmo,SC,34.110254,-81.196553
Islandton,SC,32.950324,-80.891589
Isle Of Palms,SC,32.794252,-79.772949
Iva,SC,34.319847,-82.657437
Jackson,SC,33.338886,-81.797628
Jacksonboro,SC,32.77,-80.454722
Jamestown,SC,33.228797,-79.715551
Jefferson,SC,34.654581,-80.363934
Jenkinsville,SC,34.271693,-81.271153
Joanna,SC,34.406795,-81.81907
Johns Island,SC,32.709697,-80.094294
Johnsonville,SC,33.829873,-79.478256
Johnston,SC,33.823075,-81.797242
Jonesville,SC,34.837368,-81.684218
Kershaw,SC,34.557809,-80.554633
Kinards,SC,34.355219,-81.71975
Kingstree,SC,33.687841,-79.783221
La France,SC,34.611944,-82.765278
Ladson,SC,32.993019,-80.125701
Ladys Island,SC,32.4446,-80.6412
Lake City,SC,33.865473,-79.741794
Lake View,SC,34.34449,-79.192869
Lamar,SC,34.189044,-80.030134
Lancaster,SC,34.749006,-80.761576
Lando,SC,34.776111,-81.010278
Landrum,SC,35.156486,-82.211473
Lane,SC,33.50827,-79.871545
Langley,SC,33.517778,-81.844167
Latta,SC,34.339829,-79.441704
Laurens,SC,34.500714,-82.026774
Leesville,SC,33.913169,-81.459753
Lexington,SC,33.981389,-81.236389
Liberty,SC,34.787189,-82.697429
Liberty Hill,SC,34.478056,-80.801944
Little Mountain,SC,34.167569,-81.418375
Little River,SC,33.876806,-78.650829
Little Rock,SC,34.404803,-79.326948
Lobeco,SC,32.5525,-80.743611
Lockhart,SC,34.786389,-81.462222
Lodge,SC,32.982263,-80.934641
Long Creek,SC,34.754954,-83.184728
Longs,SC,33.906408,-78.793359
Loris,SC,34.055756,-78.916096
Lowndesville,SC,34.26624,-82.571021
Lugoff,SC,34.22961,-80.714712
Luray,SC,32.86177,-81.223506
Lydia,SC,34.288889,-80.1125
Lyman,SC,34.968443,-82.143479
Lynchburg,SC,34.052603,-80.098821
Manning,SC,33.667716,-80.222078
Marietta,SC,35.029644,-82.513622
Marion,SC,34.156195,-79.389822
Martin,SC,33.109286,-81.500304
Mauldin,SC,34.780675,-82.303507
Mayesville,SC,34.046463,-80.234927
Mayo,SC,35.083889,-81.86
Mc Bee,SC,34.46056,-80.254434
Mc Clellanville,SC,33.10472,-79.479982
Mc Coll,SC,34.670406,-79.559741
Mc Connells,SC,34.867667,-81.236803
Mc Cormick,SC,33.914646,-82.271862
Miley,SC,32.947778,-81.031944
Minturn,SC,34.516944,-79.4725
Modoc,SC,33.724894,-82.203469
Moncks Corner,SC,33.163071,-80.036576
Monetta,SC,33.774729,-81.536299
Montmorenci,SC,33.527778,-81.636667
Moore,SC,34.883453,-82.017893
Mount Carmel,SC,33.970323,-82.43607
Mount Croghan,SC,34.743895,-80.242791
Mount Pleasant,SC,32.816211,-79.852031
Mountain Rest,SC,34.854119,-83.113402
Mountville,SC,34.340791,-81.958429
Mullins,SC,34.204441,-79.254155
Murrells Inlet,SC,33.550717,-79.05275
Myrtle Beach,SC,33.758701,-78.804448
Neeses,SC,33.534282,-81.083433
Nesmith,SC,33.591652,-79.551301
New Ellenton,SC,33.417242,-81.687376
New Zion,SC,33.795736,-80.014753
Newberry,SC,34.284661,-81.615741
Newry,SC,34.725,-82.91
Nichols,SC,34.242629,-79.162493
Ninety Six,SC,34.165198,-82.029185
Norris,SC,34.765472,-82.755492
North,SC,33.621121,-81.060096
North Augusta,SC,33.517766,-81.934794
North Charleston,SC,33.0562,-80.0759
North Myrtle Beach,SC,33.822801,-78.67792
Norway,SC,33.453402,-81.109744
Okatie,SC,32.327778,-80.847778
Olanta,SC,33.928545,-79.915349
Olar,SC,33.18364,-81.164042
Orangeburg,SC,33.502545,-80.859282
Pacolet,SC,34.901708,-81.758703
Pacolet Mills,SC,34.9225,-81.742778
Pageland,SC,34.772193,-80.396615
Pamplico,SC,33.992166,-79.592917
Parksville,SC,33.786111,-82.219722
Patrick,SC,34.559823,-80.064984
Pauline,SC,34.774808,-81.857853
Pawleys Island,SC,33.450825,-79.134128
Peak,SC,34.240556,-81.323611
Pelion,SC,33.776628,-81.250161
Pelzer,SC,34.646063,-82.467334
Pendleton,SC,34.63694,-82.740623
Pickens,SC,34.902403,-82.705784
Piedmont,SC,34.724433,-82.470216
Pineland,SC,32.602065,-81.176116
Pineville,SC,33.419926,-80.093181
Pinewood,SC,33.764216,-80.497761
Pinopolis,SC,33.224125,-80.039761
Plum Branch,SC,33.832893,-82.248041
Pomaria,SC,34.306281,-81.449973
Port Royal,SC,32.384205,-80.69278
Prosperity,SC,34.183243,-81.532353
Rains,SC,34.0975,-79.315833
Ravenel,SC,32.788088,-80.222346
Reevesville,SC,33.187213,-80.66725
Reidville,SC,34.862778,-82.114444
Rembert,SC,34.108467,-80.494544
Richburg,SC,34.682185,-80.989061
Richland,SC,34.677778,-83.025556
Ridge Spring,SC,33.871403,-81.655949
Ridgeland,SC,32.491938,-80.949435
Ridgeville,SC,33.108017,-80.308611
Ridgeway,SC,34.316651,-80.928813
Rion,SC,34.306944,-81.125278
Rock Hill,SC,34.915068,-81.012904
Roebuck,SC,34.8688,-81.95255
Round O,SC,32.940516,-80.573882
Rowesville,SC,33.370257,-80.833115
Ruby,SC,34.737928,-80.190966
Ruffin,SC,33.010319,-80.813653
Russellville,SC,33.396944,-79.971944
Saint George,SC,33.184532,-80.573246
Saint Helena Island,SC,32.380213,-80.533863
Saint Matthews,SC,33.694212,-80.856286
Saint Stephen,SC,33.405953,-79.937635
Salem,SC,34.872836,-82.960687
Salley,SC,33.597233,-81.318418
Salters,SC,33.561138,-79.830024
Saluda,SC,34.017451,-81.775398
Sandy Springs,SC,34.595278,-82.75
Santee,SC,33.483533,-80.480498
Sardinia,SC,33.834167,-80.083056
Scotia,SC,32.680833,-81.243611
Scranton,SC,33.92813,-79.773101
Seabrook,SC,32.526884,-80.740793
Sellers,SC,34.269522,-79.436948
Seneca,SC,34.7347,-82.9482
Sharon,SC,34.908396,-81.372907
Shaw A F B,SC,33.980262,-80.481093
Sheldon,SC,32.601389,-80.793333
Silverstreet,SC,34.235553,-81.703684
Simpsonville,SC,34.736944,-82.254444
Six Mile,SC,34.828287,-82.827795
Slater,SC,35.031667,-82.495278
Smoaks,SC,33.096319,-80.813021
Smyrna,SC,35.030784,-81.389606
Society Hill,SC,34.451161,-79.886494
Spartanburg,SC,34.935211,-81.965377
Springfield,SC,33.534265,-81.249858
Starr,SC,34.396196,-82.68971
Startex,SC,34.928333,-82.099167
State Park,SC,34.090556,-80.966389
Sullivans Island,SC,32.763652,-79.839905
Summerton,SC,33.594578,-80.360566
Summerville,SC,33.028045,-80.173852
Sumter,SC,33.928199,-80.321008
Sunset,SC,34.970617,-82.807639
Swansea,SC,33.733917,-81.093309
Sycamore,SC,33.035556,-81.222222
Tamassee,SC,34.898229,-82.986138
Tatum,SC,34.643889,-79.586667
Taylors,SC,34.924517,-82.31968
Tigerville,SC,35.094443,-82.358236
Tillman,SC,32.492719,-81.077567
Timmonsville,SC,34.101241,-79.937845
Townville,SC,34.522638,-82.89633
Travelers Rest,SC,35.003929,-82.427179
Trenton,SC,33.693757,-81.853392
Troy,SC,33.955654,-82.294077
Turbeville,SC,33.87857,-79.985174
Ulmer,SC,33.057597,-81.221292
Una,SC,34.968889,-81.970556
Union,SC,34.726855,-81.620235
Van Wyck,SC,34.858333,-80.846111
Vance,SC,33.413882,-80.461716
Varnville,SC,32.834893,-81.028839
Vaucluse,SC,33.6125,-81.81
Wadmalaw Island,SC,32.652854,-80.182867
Wagener,SC,33.649417,-81.39952
Walhalla,SC,34.768902,-83.038778
Wallace,SC,34.730704,-79.801142
Walterboro,SC,32.897367,-80.679225
Ward,SC,33.884856,-81.728341
Ware Shoals,SC,34.402491,-82.26779
Warrenville,SC,33.519917,-81.829397
Waterloo,SC,34.33673,-82.087968
Wedgefield,SC,33.943002,-80.498719
Wellford,SC,34.951394,-82.092706
West Columbia,SC,33.995024,-81.088836
West Union,SC,34.751572,-83.039887
Westminster,SC,34.658857,-83.110782
Westville,SC,34.449177,-80.579554
White Rock,SC,34.145,-81.275833
White Stone,SC,34.902778,-81.817222
Whitmire,SC,34.495485,-81.605981
Williams,SC,33.034444,-80.842778
Williamston,SC,34.620572,-82.511006
Williston,SC,33.392608,-81.416146
Windsor,SC,33.467446,-81.513626
Winnsboro,SC,34.381008,-81.10899
Woodruff,SC,34.757864,-82.044658
Yemassee,SC,32.642983,-80.812932
York,SC,34.994669,-81.224462
Aberdeen,SD,45.466109,-98.485642
Agar,SD,44.839345,-100.071238
Akaska,SD,45.332447,-100.118614
Alcester,SD,43.004726,-96.633243
Alexandria,SD,43.623847,-97.782087
Allen,SD,43.290818,-101.932858
Alpena,SD,44.170907,-98.396191
Amherst,SD,45.707426,-97.930078
Andover,SD,45.422171,-97.917497
Arlington,SD,44.366769,-97.068734
Armour,SD,43.316045,-98.341372
Artesian,SD,44.035362,-97.953958
Ashton,SD,45.012833,-98.442549
Astoria,SD,44.573515,-96.541634
Aurora,SD,44.283786,-96.704268
Avon,SD,43.039725,-98.028261
Badger,SD,44.491802,-97.218368
Baltic,SD,43.730908,-96.756272
Barnard,SD,45.720469,-98.553379
Batesland,SD,43.078962,-102.173776
Bath,SD,45.456352,-98.355209
Belle Fourche,SD,44.672281,-103.839601
Belvidere,SD,43.886031,-101.238691
Beresford,SD,43.087409,-96.781256
Big Stone City,SD,45.28504,-96.561434
Bison,SD,45.516126,-102.482707
Black Hawk,SD,44.151173,-103.348634
Blunt,SD,44.502572,-99.946278
Bonesteel,SD,43.069536,-98.987959
Bowdle,SD,45.432881,-99.635978
Box Elder,SD,44.119858,-103.068237
Bradley,SD,45.075099,-97.638712
Brandon,SD,43.596413,-96.578201
Brandt,SD,44.67383,-96.643545
Brentford,SD,45.153063,-98.319281
Bridgewater,SD,43.554306,-97.49591
Bristol,SD,45.308982,-97.746573
Britton,SD,45.802304,-97.741835
Brookings,SD,44.305619,-96.791408
Bruce,SD,44.467453,-96.910984
Bryant,SD,44.598671,-97.453659
Buffalo,SD,45.574001,-103.582605
Buffalo Gap,SD,43.495762,-103.315749
Bullhead,SD,45.766667,-101.083333
Burbank,SD,42.763798,-96.846569
Burke,SD,43.210602,-99.268963
Camp Crook,SD,45.595289,-103.963232
Canistota,SD,43.585639,-97.288901
Canova,SD,43.885517,-97.534163
Canton,SD,43.303819,-96.593796
Caputa,SD,43.980116,-103.023406
Carpenter,SD,44.664768,-97.916825
Carthage,SD,44.1496,-97.711632
Castlewood,SD,44.731339,-97.020432
Cavour,SD,44.364951,-98.020797
Centerville,SD,43.117635,-96.963637
Chamberlain,SD,43.795295,-99.311819
Chancellor,SD,43.407962,-96.982695
Cherry Creek,SD,44.621018,-101.65178
Chester,SD,43.898077,-96.975883
Claire City,SD,45.875522,-97.107274
Claremont,SD,45.666149,-98.040367
Clark,SD,44.878,-97.726536
Clear Lake,SD,44.763703,-96.700541
Colman,SD,43.955761,-96.818882
Colome,SD,43.227334,-99.693273
Colton,SD,43.795102,-96.957202
Columbia,SD,45.671721,-98.295152
Conde,SD,45.155125,-98.034323
Corona,SD,45.359483,-96.664897
